"o","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"0","many2many","same","2.5%","var",2,"S",0.000536270758038986,0.000404931912430391
"0","many2many","same","50%","var",2,"S",0.00266218215476741,0.0141030057657059
"0","many2many","same","97.5%","var",2,"S",0.00979869166929052,0.114198345559619
"0","many2many","same","mean","var",2,"S",0.00348981832051532,0.024177657224581
"0","many2many","same","var","var",2,"S",1.14509414822476e-05,0.0010623531909062
"0","one2many","all","2.5%","mean",1,"jaccard",0.329503013749631,0.0530164283577968
"0","one2many","all","50%","mean",1,"jaccard",0.585554054147979,0.393778317666868
"0","one2many","all","97.5%","mean",1,"jaccard",0.786643471053796,0.741521414850433
"0","one2many","all","mean","mean",1,"jaccard",0.574565433603731,0.398453011933005
"0","one2many","all","var","mean",1,"jaccard",0.0154904682181216,0.0342937722922529
"0","one2many","all","2.5%","var",1,"jaccard",0.000234958926799133,0.000481513657626577
"0","one2many","all","50%","var",1,"jaccard",0.000990692895717646,0.0024863597390737
"0","one2many","all","97.5%","var",1,"jaccard",0.0025327309127885,0.0148112374514294
"0","one2many","all","mean","var",1,"jaccard",0.00112326703981071,0.00390768840365107
"0","one2many","all","var","var",1,"jaccard",3.98442303798557e-07,1.94409943885983e-05
"0","one2many","all","2.5%","mean",1,"N",-0.408016751953729,-0.408016751953729
"0","one2many","all","50%","mean",1,"N",-0.0109792044323031,-0.0109792044323031
"0","one2many","all","97.5%","mean",1,"N",0.271424512591466,0.271424512591466
"0","one2many","all","mean","mean",1,"N",-0.0146658255721593,-0.0146658255721593
"0","one2many","all","var","mean",1,"N",0.0206432703999857,0.0206432703999857
"0","one2many","all","2.5%","var",1,"N",0.0119010050923708,0.0119010050923708
"0","one2many","all","50%","var",1,"N",0.0495301068952935,0.0495301068952935
"0","one2many","all","97.5%","var",1,"N",0.120741193191146,0.120741193191146
"0","one2many","all","mean","var",1,"N",0.0534014656844975,0.0534014656844975
"0","one2many","all","var","var",1,"N",0.000805286959719381,0.000805286959719381
"0","one2many","all","2.5%","mean",1,"rda",0.125514403650483,0.0647447555952916
"0","one2many","all","50%","mean",1,"rda",0.217726809579335,0.184116138733102
"0","one2many","all","97.5%","mean",1,"rda",0.324564436429309,0.322488617290609
"0","one2many","all","mean","mean",1,"rda",0.219787355521663,0.182956823352201
"0","one2many","all","var","mean",1,"rda",0.00274295127934482,0.00456713811050415
"0","one2many","all","2.5%","var",1,"rda",8.32921953580617e-05,0.000193902841007785
"0","one2many","all","50%","var",1,"rda",0.000285840139009581,0.000994134627612056
"0","one2many","all","97.5%","var",1,"rda",0.000689807363660601,0.00379559165979333
"0","one2many","all","mean","var",1,"rda",0.000318001440211347,0.00133280263476621
"0","one2many","all","var","var",1,"rda",2.76537227792794e-08,1.02543619355943e-06
"0","one2many","all","2.5%","mean",1,"S",-0.572551211830553,-0.652183527608484
"0","one2many","all","50%","mean",1,"S",-0.054675360150702,-0.0860652813312195
"0","one2many","all","97.5%","mean",1,"S",0.48458546074025,0.578599926112953
"0","one2many","all","mean","mean",1,"S",-0.0288183073477779,-0.048162158245646
"0","one2many","all","var","mean",1,"S",0.0834052801710539,0.10781081011236
"0","one2many","all","2.5%","var",1,"S",0.000444375774974386,0.00099024631943208
"0","one2many","all","50%","var",1,"S",0.00143224948860399,0.00458352782462724
"0","one2many","all","97.5%","var",1,"S",0.0055396156310341,0.0270403406926765
"0","one2many","all","mean","var",1,"S",0.00186276764008443,0.00835409471653753
"0","one2many","all","var","var",1,"S",2.03592056288581e-06,0.000137781146240422
"0","one2many","all","2.5%","mean",2,"jaccard",0.308769102033362,0.0169477119892721
"0","one2many","all","50%","mean",2,"jaccard",0.608397749534697,0.466470004697523
"0","one2many","all","97.5%","mean",2,"jaccard",0.798241568935581,0.735227906074615
"0","one2many","all","mean","mean",2,"jaccard",0.599692208173712,0.440127645830311
"0","one2many","all","var","mean",2,"jaccard",0.0172568575293445,0.0377766159427447
"0","one2many","all","2.5%","var",2,"jaccard",0.000221608052330368,0.000510699321265629
"0","one2many","all","50%","var",2,"jaccard",0.000953007162934365,0.00263290786552227
"0","one2many","all","97.5%","var",2,"jaccard",0.00302390511978638,0.0135714064957795
"0","one2many","all","mean","var",2,"jaccard",0.00111720843759114,0.0036508967356961
"0","one2many","all","var","var",2,"jaccard",6.00999838489768e-07,1.33063501270415e-05
"0","one2many","all","2.5%","mean",2,"N",-0.315038583731754,-0.315038583731754
"0","one2many","all","50%","mean",2,"N",-0.00806164989230867,-0.00806164989230867
"0","one2many","all","97.5%","mean",2,"N",0.399890193876319,0.399890193876319
"0","one2many","all","mean","mean",2,"N",0.0109185572458523,0.0109185572458523
"0","one2many","all","var","mean",2,"N",0.0245440560601886,0.0245440560601886
"0","one2many","all","2.5%","var",2,"N",0.00175746230678396,0.00175746230678396
"0","one2many","all","50%","var",2,"N",0.050968582380757,0.050968582380757
"0","one2many","all","97.5%","var",2,"N",0.110364235183119,0.110364235183119
"0","one2many","all","mean","var",2,"N",0.0536469154165207,0.0536469154165207
"0","one2many","all","var","var",2,"N",0.000702513907649126,0.000702513907649126
"0","one2many","all","2.5%","mean",2,"rda",0.157645549101309,0.0724807079397244
"0","one2many","all","50%","mean",2,"rda",0.224315540557004,0.186191921914264
"0","one2many","all","97.5%","mean",2,"rda",0.323735229893459,0.367726100175617
"0","one2many","all","mean","mean",2,"rda",0.226925906564681,0.19407144254153
"0","one2many","all","var","mean",2,"rda",0.00209632119500146,0.00618799255327187
"0","one2many","all","2.5%","var",2,"rda",0.000130695261174224,0.000161411964553961
"0","one2many","all","50%","var",2,"rda",0.000309637140455071,0.00106359355815811
"0","one2many","all","97.5%","var",2,"rda",0.000862466649116463,0.00449270854454842
"0","one2many","all","mean","var",2,"rda",0.000347901808650036,0.00145531324592057
"0","one2many","all","var","var",2,"rda",3.20326161354804e-08,1.25777577156543e-06
"0","one2many","all","2.5%","mean",2,"S",-0.553987995943985,-0.726680711521805
"0","one2many","all","50%","mean",2,"S",-0.00289780999077044,-0.00703601825649465
"0","one2many","all","97.5%","mean",2,"S",0.62632803786601,0.719443398234634
"0","one2many","all","mean","mean",2,"S",0.0296673959377397,0.0424914519350716
"0","one2many","all","var","mean",2,"S",0.0982221949588593,0.14304505775312
"0","one2many","all","2.5%","var",2,"S",0.000408348124201493,0.00108122397119102
"0","one2many","all","50%","var",2,"S",0.00137707458018328,0.00531527336205546
"0","one2many","all","97.5%","var",2,"S",0.00489458567257268,0.0374060709261735
"0","one2many","all","mean","var",2,"S",0.00177289939277103,0.00774909755225779
"0","one2many","all","var","var",2,"S",1.66165574032911e-06,9.86363566803747e-05
"0","one2many","none","2.5%","mean",1,"jaccard",-0.0921267946599258,-0.048768781807771
"0","one2many","none","50%","mean",1,"jaccard",-0.0080779097781327,-0.0126683049906339
"0","one2many","none","97.5%","mean",1,"jaccard",0.0975481249666381,0.0732031876152197
"0","one2many","none","mean","mean",1,"jaccard",-0.0043553618290592,-0.00173655574753483
"0","one2many","none","var","mean",1,"jaccard",0.00229235078768789,0.00175338463049122
"0","one2many","none","2.5%","var",1,"jaccard",0.00645750569688774,0.00404903934526373
"0","one2many","none","50%","var",1,"jaccard",0.0195316302795101,0.0133247674929492
"0","one2many","none","97.5%","var",1,"jaccard",0.0459868976358628,0.0269676613772696
"0","one2many","none","mean","var",1,"jaccard",0.021116720654485,0.0143626584352118
"0","one2many","none","var","var",1,"jaccard",0.000114744569561939,5.98228477774354e-05
"0","one2many","none","2.5%","mean",1,"N",-0.1116307378246,-0.1116307378246
"0","one2many","none","50%","mean",1,"N",-0.000892552032375,-0.000892552032375
"0","one2many","none","97.5%","mean",1,"N",0.14056867762169,0.14056867762169
"0","one2many","none","mean","mean",1,"N",0.00313009479242916,0.00313009479242916
"0","one2many","none","var","mean",1,"N",0.004376819753227,0.004376819753227
"0","one2many","none","2.5%","var",1,"N",0.0174488803105633,0.0174488803105633
"0","one2many","none","50%","var",1,"N",0.0481131610694377,0.0481131610694377
"0","one2many","none","97.5%","var",1,"N",0.114751199934103,0.114751199934103
"0","one2many","none","mean","var",1,"N",0.0528596689333508,0.0528596689333508
"0","one2many","none","var","var",1,"N",0.000668468283835546,0.000668468283835546
"0","one2many","none","2.5%","mean",1,"rda",0.0420887724421687,0.02984285579051
"0","one2many","none","50%","mean",1,"rda",0.0526494540400445,0.0448834440959854
"0","one2many","none","97.5%","mean",1,"rda",0.0650876138232712,0.0829857038037129
"0","one2many","none","mean","mean",1,"rda",0.0526619644809475,0.0466538720918094
"0","one2many","none","var","mean",1,"rda",3.84069351822518e-05,0.00033098976933701
"0","one2many","none","2.5%","var",1,"rda",8.77245803993928e-05,0.000686274534840675
"0","one2many","none","50%","var",1,"rda",0.000285146448163694,0.00117662601759551
"0","one2many","none","97.5%","var",1,"rda",0.000861674447262139,0.00367620609473731
"0","one2many","none","mean","var",1,"rda",0.000337293982344533,0.00171045204788894
"0","one2many","none","var","var",1,"rda",4.84376086733918e-08,1.14985702958437e-06
"0","one2many","none","2.5%","mean",1,"S",-0.133637189584013,-0.142895683880235
"0","one2many","none","50%","mean",1,"S",-0.000780339395435572,-0.00664470865185697
"0","one2many","none","97.5%","mean",1,"S",0.14456520145933,0.130398377622081
"0","one2many","none","mean","mean",1,"S",-0.00188749415887246,-0.0189078919256234
"0","one2many","none","var","mean",1,"S",0.00520635943579369,0.00778557980212951
"0","one2many","none","2.5%","var",1,"S",0.0149730567538594,0.0299550300665662
"0","one2many","none","50%","var",1,"S",0.0464551143569519,0.0358138949244217
"0","one2many","none","97.5%","var",1,"S",0.11039951367257,0.0909352719791592
"0","one2many","none","mean","var",1,"S",0.0517963448705388,0.045376973947912
"0","one2many","none","var","var",1,"S",0.000543968886201913,0.000487159838192444
"0","one2many","none","2.5%","mean",2,"jaccard",-0.0879326582312905,-0.094137854153204
"0","one2many","none","50%","mean",2,"jaccard",0.00406413783645824,-0.0232243474584
"0","one2many","none","97.5%","mean",2,"jaccard",0.102002272435111,0.112573683747008
"0","one2many","none","mean","mean",2,"jaccard",0.00488761819131013,-0.00103166293009234
"0","one2many","none","var","mean",2,"jaccard",0.00245306435290587,0.0049515302545445
"0","one2many","none","2.5%","var",2,"jaccard",0.00573933166997544,0.00917916860711942
"0","one2many","none","50%","var",2,"jaccard",0.0212609169543294,0.0153911116794324
"0","one2many","none","97.5%","var",2,"jaccard",0.0493464248383453,0.0308075145897649
"0","one2many","none","mean","var",2,"jaccard",0.0231801097415443,0.0174640532160148
"0","one2many","none","var","var",2,"jaccard",0.000147764442934405,6.26863749537422e-05
"0","one2many","none","2.5%","mean",2,"N",-0.102860098605748,-0.102860098605748
"0","one2many","none","50%","mean",2,"N",0.00417139594987928,0.00417139594987928
"0","one2many","none","97.5%","mean",2,"N",0.165147917400522,0.165147917400522
"0","one2many","none","mean","mean",2,"N",0.00932336386279677,0.00932336386279677
"0","one2many","none","var","mean",2,"N",0.00467070230624263,0.00467070230624263
"0","one2many","none","2.5%","var",2,"N",0.0185767160225857,0.0185767160225857
"0","one2many","none","50%","var",2,"N",0.0476294699648759,0.0476294699648759
"0","one2many","none","97.5%","var",2,"N",0.0904491263237473,0.0904491263237473
"0","one2many","none","mean","var",2,"N",0.048618001099451,0.048618001099451
"0","one2many","none","var","var",2,"N",0.000466863643269979,0.000466863643269979
"0","one2many","none","2.5%","mean",2,"rda",0.0423827599236441,0.0265775866368813
"0","one2many","none","50%","mean",2,"rda",0.0535396891217957,0.0456647991342863
"0","one2many","none","97.5%","mean",2,"rda",0.0671919861152807,0.092287333244461
"0","one2many","none","mean","mean",2,"rda",0.0535208502161688,0.051984637700533
"0","one2many","none","var","mean",2,"rda",4.24994789999895e-05,0.00058183902350317
"0","one2many","none","2.5%","var",2,"rda",9.10697005996988e-05,0.00062494167942478
"0","one2many","none","50%","var",2,"rda",0.000300025759577419,0.00205853160341245
"0","one2many","none","97.5%","var",2,"rda",0.000878919530217032,0.0042996504136588
"0","one2many","none","mean","var",2,"rda",0.000378128014264942,0.00207265241531217
"0","one2many","none","var","var",2,"rda",8.23458811016131e-08,1.45561225200197e-06
"0","one2many","none","2.5%","mean",2,"S",-0.157564737870596,-0.104225579382583
"0","one2many","none","50%","mean",2,"S",0.00794505132748339,0.00942307582814685
"0","one2many","none","97.5%","mean",2,"S",0.115332394038374,0.117827035600362
"0","one2many","none","mean","mean",2,"S",0.000421241078866363,0.00471591802748278
"0","one2many","none","var","mean",2,"S",0.00529069472057802,0.00524271296364809
"0","one2many","none","2.5%","var",2,"S",0.0195142760360118,0.0171058605001154
"0","one2many","none","50%","var",2,"S",0.0463673753129428,0.0411995841527955
"0","one2many","none","97.5%","var",2,"S",0.0967132790530137,0.0912733332804911
"0","one2many","none","mean","var",2,"S",0.0495520199597398,0.0448634522407002
"0","one2many","none","var","var",2,"S",0.00045632909682603,0.000709199108778452
"0","one2many","opposite","2.5%","mean",1,"jaccard",-0.172735243714208,-0.17678263043517
"0","one2many","opposite","50%","mean",1,"jaccard",-0.016226993651512,-0.0196507318631296
"0","one2many","opposite","97.5%","mean",1,"jaccard",0.296339670109042,0.320248544198737
"0","one2many","opposite","mean","mean",1,"jaccard",0.0034265400314633,0.0102723226198223
"0","one2many","opposite","var","mean",1,"jaccard",0.0162605829915215,0.0188977764269443
"0","one2many","opposite","2.5%","var",1,"jaccard",0.000208013204378151,0.000340586582368038
"0","one2many","opposite","50%","var",1,"jaccard",0.00113580774247276,0.00230183703581455
"0","one2many","opposite","97.5%","var",1,"jaccard",0.00333440536652956,0.0184552852212276
"0","one2many","opposite","mean","var",1,"jaccard",0.00124310219057408,0.00387381949130669
"0","one2many","opposite","var","var",1,"jaccard",7.42374127680869e-07,2.30509329549433e-05
"0","one2many","opposite","2.5%","mean",1,"N",-0.140936178181497,-0.140936178181497
"0","one2many","opposite","50%","mean",1,"N",-0.00163319805186725,-0.00163319805186725
"0","one2many","opposite","97.5%","mean",1,"N",0.129104230493625,0.129104230493625
"0","one2many","opposite","mean","mean",1,"N",-0.00269869266189016,-0.00269869266189016
"0","one2many","opposite","var","mean",1,"N",0.00503734893173231,0.00503734893173231
"0","one2many","opposite","2.5%","var",1,"N",0.0123978212598315,0.0123978212598315
"0","one2many","opposite","50%","var",1,"N",0.0507505178516183,0.0507505178516183
"0","one2many","opposite","97.5%","var",1,"N",0.0954512461723139,0.0954512461723139
"0","one2many","opposite","mean","var",1,"N",0.0512988626353447,0.0512988626353447
"0","one2many","opposite","var","var",1,"N",0.000533571437262092,0.000533571437262092
"0","one2many","opposite","2.5%","mean",1,"rda",0.0217681116027188,0.0107847049050932
"0","one2many","opposite","50%","mean",1,"rda",0.0433381973956156,0.0479355354645451
"0","one2many","opposite","97.5%","mean",1,"rda",0.1104278831198,0.177698968499367
"0","one2many","opposite","mean","mean",1,"rda",0.0503263742972192,0.0583886829816396
"0","one2many","opposite","var","mean",1,"rda",0.000689890055860587,0.00170163642015123
"0","one2many","opposite","2.5%","var",1,"rda",2.04106370708827e-05,5.76064361081738e-05
"0","one2many","opposite","50%","var",1,"rda",8.5562629788916e-05,0.000435975860132941
"0","one2many","opposite","97.5%","var",1,"rda",0.000380837524695661,0.00336045387413263
"0","one2many","opposite","mean","var",1,"rda",0.000104303481349261,0.000849224752612061
"0","one2many","opposite","var","var",1,"rda",7.21824879479431e-09,1.95766205877294e-06
"0","one2many","opposite","2.5%","mean",1,"S",-0.372404742608726,-0.398747545119531
"0","one2many","opposite","50%","mean",1,"S",0.0229289922805077,0.034662576367438
"0","one2many","opposite","97.5%","mean",1,"S",0.518348893217752,0.469075717347432
"0","one2many","opposite","mean","mean",1,"S",0.0258095343598432,0.028171061320311
"0","one2many","opposite","var","mean",1,"S",0.0517851756850096,0.0510095474028269
"0","one2many","opposite","2.5%","var",1,"S",0.0010405521346076,0.00103417349384288
"0","one2many","opposite","50%","var",1,"S",0.00282454662578645,0.00722759945520251
"0","one2many","opposite","97.5%","var",1,"S",0.0098850167910355,0.0431595369415502
"0","one2many","opposite","mean","var",1,"S",0.00361099320159659,0.011234656192233
"0","one2many","opposite","var","var",1,"S",7.30264143540153e-06,0.000147997417738026
"0","one2many","opposite","2.5%","mean",2,"jaccard",0.83357080562817,0.284226398408904
"0","one2many","opposite","50%","mean",2,"jaccard",0.898510618087339,0.637721713643933
"0","one2many","opposite","97.5%","mean",2,"jaccard",0.934235985345766,0.802447994404204
"0","one2many","opposite","mean","mean",2,"jaccard",0.895970166354195,0.608695113241051
"0","one2many","opposite","var","mean",2,"jaccard",0.000673629945188268,0.0190865786728077
"0","one2many","opposite","2.5%","var",2,"jaccard",7.24484129586303e-05,0.000288250606567473
"0","one2many","opposite","50%","var",2,"jaccard",0.000245861677064977,0.00270730787779236
"0","one2many","opposite","97.5%","var",2,"jaccard",0.000866840182194143,0.0211357886363623
"0","one2many","opposite","mean","var",2,"jaccard",0.000326105891486221,0.00494386548242091
"0","one2many","opposite","var","var",2,"jaccard",6.45332408114309e-08,3.58279361328214e-05
"0","one2many","opposite","2.5%","mean",2,"N",-0.153947519062933,-0.153947519062933
"0","one2many","opposite","50%","mean",2,"N",0.00214903423610787,0.00214903423610787
"0","one2many","opposite","97.5%","mean",2,"N",0.123595953453348,0.123595953453348
"0","one2many","opposite","mean","mean",2,"N",0.000632038379209852,0.000632038379209852
"0","one2many","opposite","var","mean",2,"N",0.00567806733644572,0.00567806733644572
"0","one2many","opposite","2.5%","var",2,"N",0.0173092073884606,0.0173092073884606
"0","one2many","opposite","50%","var",2,"N",0.0508011193955541,0.0508011193955541
"0","one2many","opposite","97.5%","var",2,"N",0.101343406151604,0.101343406151604
"0","one2many","opposite","mean","var",2,"N",0.0542344137671417,0.0542344137671417
"0","one2many","opposite","var","var",2,"N",0.000673012502794989,0.000673012502794989
"0","one2many","opposite","2.5%","mean",2,"rda",0.279986759096441,0.147714369276281
"0","one2many","opposite","50%","mean",2,"rda",0.386107498480559,0.340035461709892
"0","one2many","opposite","97.5%","mean",2,"rda",0.507427991642515,0.543869616368424
"0","one2many","opposite","mean","mean",2,"rda",0.392971373907321,0.34501939898126
"0","one2many","opposite","var","mean",2,"rda",0.00365384542489848,0.0104082411011127
"0","one2many","opposite","2.5%","var",2,"rda",0.000221396024892837,0.000750905509349554
"0","one2many","opposite","50%","var",2,"rda",0.000549975226298268,0.00298948363955019
"0","one2many","opposite","97.5%","var",2,"rda",0.00140513578562386,0.0107489495809988
"0","one2many","opposite","mean","var",2,"rda",0.000644853641916337,0.00398840695636545
"0","one2many","opposite","var","var",2,"rda",1.20891507237197e-07,1.45575500171538e-05
"0","one2many","opposite","2.5%","mean",2,"S",-0.732325362657669,-0.793688510544742
"0","one2many","opposite","50%","mean",2,"S",0.0626941208040556,-0.0976600157191088
"0","one2many","opposite","97.5%","mean",2,"S",0.761793917748504,0.820998923322831
"0","one2many","opposite","mean","mean",2,"S",0.0175241378761516,-0.0140184854130575
"0","one2many","opposite","var","mean",2,"S",0.177457699477952,0.269729535622086
"0","one2many","opposite","2.5%","var",2,"S",0.000480127746889483,0.000742245388506685
"0","one2many","opposite","50%","var",2,"S",0.00199634584451148,0.00715063427831825
"0","one2many","opposite","97.5%","var",2,"S",0.00919232241220552,0.0652671359557841
"0","one2many","opposite","mean","var",2,"S",0.00284633042524296,0.0149749709677298
"0","one2many","opposite","var","var",2,"S",6.74845376490565e-06,0.000432585266615608
"0","one2many","same","2.5%","mean",1,"jaccard",-0.191037658319895,-0.177734130047795
"0","one2many","same","50%","mean",1,"jaccard",-0.0210349650324395,-0.0368040376911812
"0","one2many","same","97.5%","mean",1,"jaccard",0.261574052987951,0.29788122306552
"0","one2many","same","mean","mean",1,"jaccard",-0.00798989698437394,-0.0115779671588461
"0","one2many","same","var","mean",1,"jaccard",0.0140690017760558,0.0142861764028776
"0","one2many","same","2.5%","var",1,"jaccard",0.000224078759568394,0.00025723555073419
"0","one2many","same","50%","var",1,"jaccard",0.00107177107931213,0.00282379334071597
"0","one2many","same","97.5%","var",1,"jaccard",0.00315071449008671,0.01449853459638
"0","one2many","same","mean","var",1,"jaccard",0.00122040362843586,0.00382397405277604
"0","one2many","same","var","var",1,"jaccard",7.0148860231468e-07,1.43370990022837e-05
"0","one2many","same","2.5%","mean",1,"N",-0.151420555565317,-0.151420555565317
"0","one2many","same","50%","mean",1,"N",-0.00310876809362134,-0.00310876809362134
"0","one2many","same","97.5%","mean",1,"N",0.143820793420335,0.143820793420335
"0","one2many","same","mean","mean",1,"N",-0.00428564820365991,-0.00428564820365991
"0","one2many","same","var","mean",1,"N",0.00662491458238718,0.00662491458238718
"0","one2many","same","2.5%","var",1,"N",0.0208541817168899,0.0208541817168899
"0","one2many","same","50%","var",1,"N",0.0480757934853298,0.0480757934853298
"0","one2many","same","97.5%","var",1,"N",0.0970054044434599,0.0970054044434599
"0","one2many","same","mean","var",1,"N",0.0503406770802919,0.0503406770802919
"0","one2many","same","var","var",1,"N",0.00047551490074195,0.00047551490074195
"0","one2many","same","2.5%","mean",1,"rda",0.0215147067757556,0.0114368944204173
"0","one2many","same","50%","mean",1,"rda",0.0467238159737636,0.0418090339714635
"0","one2many","same","97.5%","mean",1,"rda",0.126190264234791,0.140470066554468
"0","one2many","same","mean","mean",1,"rda",0.0545164772885051,0.0500280144883391
"0","one2many","same","var","mean",1,"rda",0.000766053744479142,0.0010852214106385
"0","one2many","same","2.5%","var",1,"rda",2.45566048965736e-05,2.19929120927122e-05
"0","one2many","same","50%","var",1,"rda",8.82219766331918e-05,0.00045493383212347
"0","one2many","same","97.5%","var",1,"rda",0.000306880645409053,0.00304898618714083
"0","one2many","same","mean","var",1,"rda",0.000104005335109511,0.000689304441524146
"0","one2many","same","var","var",1,"rda",5.88104946427263e-09,6.95531030053243e-07
"0","one2many","same","2.5%","mean",1,"S",-0.356952134185642,-0.33835866933077
"0","one2many","same","50%","mean",1,"S",0.0355344916093326,0.0523433468019747
"0","one2many","same","97.5%","mean",1,"S",0.463030749667513,0.386901963061008
"0","one2many","same","mean","mean",1,"S",0.0353036173383601,0.0290765536177824
"0","one2many","same","var","mean",1,"S",0.0468019351863187,0.03590556369336
"0","one2many","same","2.5%","var",1,"S",0.000771141061873668,0.000658398972627067
"0","one2many","same","50%","var",1,"S",0.00296216130205267,0.00686003146237359
"0","one2many","same","97.5%","var",1,"S",0.0106761041073078,0.0319498515076546
"0","one2many","same","mean","var",1,"S",0.00352955510729513,0.010070957990485
"0","one2many","same","var","var",1,"S",6.8683119597511e-06,8.20691181499472e-05
"0","one2many","same","2.5%","mean",2,"jaccard",0.815334381006895,0.378443122845672
"0","one2many","same","50%","mean",2,"jaccard",0.897449188987741,0.635367546428085
"0","one2many","same","97.5%","mean",2,"jaccard",0.934036849162829,0.82048028952813
"0","one2many","same","mean","mean",2,"jaccard",0.892906338849029,0.625039551498656
"0","one2many","same","var","mean",2,"jaccard",0.001019450069037,0.0134452637711058
"0","one2many","same","2.5%","var",2,"jaccard",7.38820024706148e-05,0.000314023109190655
"0","one2many","same","50%","var",2,"jaccard",0.000238524470355445,0.00227320677940191
"0","one2many","same","97.5%","var",2,"jaccard",0.000895177731399758,0.0214901249999406
"0","one2many","same","mean","var",2,"jaccard",0.000332624556878844,0.00439095996137263
"0","one2many","same","var","var",2,"jaccard",6.87329115997451e-08,3.30563309728049e-05
"0","one2many","same","2.5%","mean",2,"N",-0.133743076590072,-0.133743076590072
"0","one2many","same","50%","mean",2,"N",0.00683996141715623,0.00683996141715623
"0","one2many","same","97.5%","mean",2,"N",0.153100049844527,0.153100049844527
"0","one2many","same","mean","mean",2,"N",0.0104264179873501,0.0104264179873501
"0","one2many","same","var","mean",2,"N",0.00564108265605116,0.00564108265605116
"0","one2many","same","2.5%","var",2,"N",0.0163268302818557,0.0163268302818557
"0","one2many","same","50%","var",2,"N",0.0491428136923764,0.0491428136923764
"0","one2many","same","97.5%","var",2,"N",0.0937619496243671,0.0937619496243671
"0","one2many","same","mean","var",2,"N",0.0529444521425086,0.0529444521425086
"0","one2many","same","var","var",2,"N",0.000468867458177948,0.000468867458177948
"0","one2many","same","2.5%","mean",2,"rda",0.283282425713071,0.148759711064462
"0","one2many","same","50%","mean",2,"rda",0.379902953711008,0.347447832121299
"0","one2many","same","97.5%","mean",2,"rda",0.501366780771799,0.538987577196914
"0","one2many","same","mean","mean",2,"rda",0.384657524861688,0.345402610234282
"0","one2many","same","var","mean",2,"rda",0.00356727391745613,0.0109107483547195
"0","one2many","same","2.5%","var",2,"rda",0.000167410056461169,0.000386422584180069
"0","one2many","same","50%","var",2,"rda",0.000591942405811031,0.00254107292632304
"0","one2many","same","97.5%","var",2,"rda",0.00122814959017353,0.0138623269135307
"0","one2many","same","mean","var",2,"rda",0.000633807908090184,0.0037936636490885
"0","one2many","same","var","var",2,"rda",8.34795374356938e-08,1.18610834405975e-05
"0","one2many","same","2.5%","mean",2,"S",-0.672041509393651,-0.735618095353455
"0","one2many","same","50%","mean",2,"S",0.0030464367243222,0.0470043138592482
"0","one2many","same","97.5%","mean",2,"S",0.656119641702846,0.8098360369654
"0","one2many","same","mean","mean",2,"S",-0.009075464615643,0.0306595040776852
"0","one2many","same","var","mean",2,"S",0.16056911962221,0.243147605917838
